artist,genre,averagePopularity,popularityTier
Raffa Torres,sertanejo,47.0,4
Raffertie,blues,52.0,5
Raffertie,garage,52.0,5
Raffi,children,59.25,5
Raffi,folk,57.0,5
Raffé,brazil,46.333333333333336,4
Raffé,funk,46.0,4
Rafinha o Big Love,forro,40.333333333333336,4
Raftaar,folk,47.0,4
Raftaar,hip-hop,60.0,6
Raftaar,indian,48.0,4
Raftaar,pop-film,57.0,5
Raft,french,20.0,2
Rag'n'Bone Man,progressive-house,73.0,7
Rag'n'Bone Man,soul,73.0,7
Raga,indian,44.0,4
Rage Against The Machine,alt-rock,77.5,7
Rage Against The Machine,alternative,80.0,8
Rage Against The Machine,funk,80.0,8
Rage Against The Machine,metal,75.33333333333333,7
Rage,drum-and-bass,22.0,2
Ragga Twins,breakbeat,12.333333333333334,1
Ragga Twins,dancehall,46.0,4
Raggarbritta,rockabilly,23.0,2
Raghav Chaitanya,indian,47.333333333333336,4
Raghav Chaitanya,singer-songwriter,41.142857142857146,4
Raghav Chaitanya,songwriter,41.142857142857146,4
Raghav Meattle,indian,41.0,4
Raghav Meattle,indie,41.0,4
Raghav Meattle,singer-songwriter,37.0,3
Raghav Meattle,songwriter,37.0,3
Raghav Sachar,folk,35.0,3
Raghav,indie,47.0,4
Raghav,indie-pop,47.0,4
Raghu Dixit,electro,49.0,4
Raghu Dixit,electronic,49.0,4
Raghu Dixit,folk,41.125,4
Raghu Dixit,hip-hop,66.0,6
Raghu Dixit,indian,44.529411764705884,4
Raghu Dixit,indie,49.0,4
Raghu Dixit,k-pop,46.77777777777778,4
Raghu Dixit,pop,66.0,6
Raghu Dixit,rock,49.75,4
Raghu Vine Store,k-pop,51.0,5
Ragtime Ensemble,show-tunes,22.333333333333332,2
Rah Swish,r-n-b,67.0,6
Rahat Fateh Ali Khan,chill,30.0,3
Rahat Fateh Ali Khan,folk,50.0,5
Rahat Fateh Ali Khan,indian,56.1,5
Rahat Fateh Ali Khan,pop,68.0,6
Rahat Fateh Ali Khan,pop-film,57.857142857142854,5
Rahat Fateh Ali Khan,singer-songwriter,37.0,3
Rahat Fateh Ali Khan,songwriter,37.0,3
Raheem DeVaughn,kids,8.0,0
Rahimah Rahim,mandopop,39.0,3
Rahi,folk,35.0,3
Rahmanee,drum-and-bass,20.0,2
Rahmania Astrini,chill,28.0,2
Rahmania Astrini,soul,29.5,2
Rahul Deshpande,classical,32.5,3
Rahul Nambiar,k-pop,51.4,5
Rahul Nambiar,pop-film,55.0,5
Rahul Raj Adoor,malay,43.0,4
Rahul Rajeev,malay,31.5,3
Rahul Saxena,pop-film,59.0,5
Rahul Sipligunj,pop,68.0,6
Rahul Sipligunj,pop-film,59.0,5
Rahul Subrahmanian,malay,43.0,4
Rahul Sukirana,k-pop,42.0,4
Rahzel,metalcore,56.0,5
Raiatea Helm,guitar,21.0,2
Raiden,electro,67.0,6
Raiden,electronic,67.0,6
Raiden,progressive-house,45.0,4
Rail Yard Ghosts,acoustic,30.5,3
Railbenders,honky-tonk,13.733333333333333,1
Raillow,brazil,48.0,4
Raillow,funk,48.0,4
Railroad Earth,bluegrass,22.142857142857142,2
Raimund Theater Ensemble,show-tunes,27.0,2
Raimundo Fagner,mpb,39.0,3
Raimundos,brazil,23.0,2
Raimundos,hard-rock,35.666666666666664,3
Raimundos,punk,35.3,3
Raimundos,punk-rock,35.142857142857146,3
Raimundos,r-n-b,32.25,3
Raimu,anime,58.916666666666664,5
Raimu,chill,59.45454545454545,5
Rain Hard,sleep,37.0,3
Rain Noise Xxl,sleep,33.0,3
Rain Shower,sleep,49.0,4
Rain Sleep Sounds,sleep,42.0,4
Rain Sound Studio,sleep,33.0,3
Rain Sounds & Nature Sounds,sleep,35.0,3
Rain Sounds & White Noise,sleep,38.5,3
Rain Sounds Collection,sleep,35.5,3
Rain Sounds Factory STHLM,sleep,35.0,3
Rain Sounds Lab,sleep,33.0,3
Rain Sounds Nature Collection,sleep,34.0,3
Rain Sounds Sleep,sleep,33.0,3
Rain Sounds XLE Library,sleep,34.0,3
Rain Sounds,sleep,35.57377049180328,3
Rain Spa,sleep,49.0,4
Rain Storm Sample Library,sleep,37.0,3
Rain for Deep Sleep,sleep,34.81818181818182,3
Rain for Sleep,sleep,32.0,3
Rainbow,blues,62.5,6
Rainbow,hard-rock,62.5,6
Rainer Basedow,disney,31.0,3
Rainer Kussmaul,classical,0.0,0
Rainer Kussmaul,german,0.3333333333333333,0
Rainfall For Sleep,sleep,38.333333333333336,3
Rainfall,sleep,36.0,3
Rainhas da Farra,forro,38.0,3
Rainie Yang,mandopop,42.57142857142857,4
Rainlord.,chill,61.0,6
Rainy Lullaby,world-music,23.5,2
Rain,sleep,33.0,3
Raitila Rajasthan,electro,51.0,5
Raitila Rajasthan,electronic,51.0,5
Raitila Rajasthan,indian,51.0,5
Raj Barman,pop,62.0,6
Raj Barman,pop-film,62.5,6
Raj Meena,pop-film,24.0,2
Raj Montana Band,ska,35.5,3
Raj Montana Band,swedish,38.0,3
Raj Pirate,malay,33.0,3
Raj Ranjodh,hip-hop,43.0,4
Raj Shekhar,k-pop,43.0,4
Raj Shekhar,pop-film,60.0,6
Raj Shekhar,singer-songwriter,36.0,3
Raj Shekhar,songwriter,36.0,3
Raja Hasan,pop-film,60.0,6
Raja Kumari,dub,52.0,5
Raja Kumari,dubstep,42.5,4
Raja Kumari,hip-hop,63.5,6
Raja Kumari,pop,67.0,6
Raja Ram,trance,34.0,3
Rajalakshmi,k-pop,49.0,4
Rajani Shridhar,classical,38.0,3
Rajasinga,death-metal,21.0,2
Rajat Nagpal,pop,70.5,7
Rajat Nagpal,pop-film,67.0,6
Rajesh Roshan,pop-film,58.0,5
Rajhesh Vaidhya,classical,34.0,3
Rajlakshmi Devi,indian,55.0,5
Rajlakshmi Devi,pop-film,55.0,5
Rajnish Saikia,indian,40.0,4
Rajnish Saikia,indie-pop,40.0,4
Rakesh Chaurasia,classical,47.5,4
Rakesh Chaurasia,indian,50.0,5
Rakesh Chaurasia,malay,29.0,2
Rakesh Kesavan,malay,35.0,3
Rakhooo,electro,41.0,4
Rakhooo,electronic,39.5,3
Rakim,grunge,59.0,5
Rakim,hardcore,43.0,4
Rakim,metal,59.0,5
Rakshita Suresh,folk,46.0,4
Rakshita Suresh,indian,46.0,4
Rakshita Suresh,k-pop,46.0,4
Rakshita Suresh,pop,65.33333333333333,6
Rakshita Suresh,pop-film,63.2,6
Rakz Radiant,malay,21.5,2
Ralf Hildenbeutel,minimal-techno,18.0,1
Ralf Scheepers,opera,51.0,5
Ralf,sertanejo,44.0,4
Ralph Castelli,indie-pop,75.0,7
Ralph McTell,british,19.0,1
Ralph Stanley,bluegrass,22.166666666666668,2
Ralphi Rosario,chicago-house,12.222222222222221,1
Ralphie B,german,44.0,4
Ralphie B,techno,44.0,4
Ralphie B,trance,44.0,4
Ralphie Dee,happy,21.0,2
Ralphie Dee,industrial,21.0,2
Ralphie May,comedy,22.76923076923077,2
Ralphy Santi,salsa,32.0,3
Raly Barrionuevo,folk,44.0,4
Ram Jam,hard-rock,72.0,7
Ram Miriyala,pop,66.0,6
Ram Narayan,classical,38.0,3
Ram Narayan,malay,23.0,2
Ram Nath RNB,malay,33.0,3
Ram Sampath,hip-hop,58.0,5
Ram Sampath,pop-film,58.0,5
Ram Trilogy,drum-and-bass,18.75,1
Rama Priya Yegasivanathan,pop,42.0,4
Rama Priya Yegasivanathan,pop-film,42.0,4
Rama Traore,afrobeat,17.0,1
Ramakrishnan Murthy,classical,33.5,3
Raman Negi,indian,46.0,4
Raman Negi,indie,46.0,4
Ramanan Nathan,indian,49.0,4
Rameses B,dub,49.0,4
Rameses B,dubstep,44.5,4
Ramesh Mishra,classical,45.0,4
Ramesh Mishra,indian,45.0,4
Ramil Ganjoo,indian,42.5,4
Ramil Ganjoo,indie,44.0,4
Ramil Ganjoo,singer-songwriter,37.6,3
Ramil Ganjoo,songwriter,37.6,3
Ramin Djawadi,german,54.10526315789474,5
Ramli Sarip,mandopop,39.0,3
Rammstein,alt-rock,75.33333333333333,7
Rammstein,german,75.33333333333333,7
Rammstein,industrial,61.9078947368421,6
Rammstein,metal,72.6,7
Ramon Dona-Dio,guitar,21.75,2
Ramon Marquez,rock-n-roll,30.5,3
Ramon Roselly,german,0.0,0
Ramona,psych-rock,29.5,2
Ramones,punk,36.5,3
Ramones,punk-rock,47.333333333333336,4
Ramones,ska,47.333333333333336,4
Ramonstar,party,31.0,3
Rampage,hardcore,0.0,0
Rampa,deep-house,50.4,5
Rampa,disco,53.0,5
Rampa,electronic,60.0,6
Rampa,minimal-techno,40.666666666666664,4
Rampa,punk,60.0,6
Rampa,techno,20.0,2
Ramshackle Glory,acoustic,27.666666666666668,2
Ramya Behra,hip-hop,71.0,7
Ramya Behra,pop,70.0,7
Ramya NSK,k-pop,50.666666666666664,5
Ramya Nambessan,malay,55.0,5
Ramya,k-pop,45.0,4
Ramya,pop-film,59.0,5
Ran-D,happy,54.0,5
Ran-D,hardstyle,36.72727272727273,3
Rana Alagöz,psych-rock,36.0,3
Rana Alagöz,turkish,42.666666666666664,4
Rana Mazumder,indian,47.0,4
Ranbir Kapoor,folk,37.0,3
Rancid,ska,31.5,3
Rancore,hardcore,30.75,3
Randal L Meek,guitar,32.0,3
Randall Goosby,classical,0.0,0
Randall King,country,0.1,0
Random Forest,ambient,53.0,5
Random Movement,drum-and-bass,17.0,1
Random Noise Generation,detroit-techno,7.25,0
Randomized Coffee,electronic,32.0,3
Randy Crawford,disco,7.75,0
Randy Kohrs,bluegrass,22.5,2
Randy Lorenzo,guitar,24.0,2
Randy Newman,disney,27.559322033898304,2
Randy Newman,singer-songwriter,70.0,7
Randy Newman,songwriter,70.0,7
Randy Rektor,acoustic,50.5,5
Randy Travis,country,12.6,1
Randy Travis,gospel,15.75,1
Randy,happy,17.0,1
Randy,latin,9.142857142857142,0
Randy,latino,14.222222222222221,1
Randy,reggae,9.142857142857142,0
Randy,reggaeton,16.0,1
Rangga Jones,chill,60.8,6
Rangle Sardar,folk,31.0,3
Rani Chatterjee,k-pop,12.0,1
Rani Varma,classical,29.0,2
Ranina Reddy,indie,49.0,4
Ranina Reddy,pop-film,57.0,5
Ranjin Raj,malay,48.0,4
Ranjit Bawa,hip-hop,61.0,6
Ranjith Govind,k-pop,46.333333333333336,4
Ranjith Govind,pop,46.0,4
Ranjith Govind,pop-film,46.0,4
Ranjith,k-pop,51.0,5
Ranji,trance,48.111111111111114,4
Rank 1,trance,53.0,5
Rankarna,swedish,37.0,3
Ranking Joe,breakbeat,10.0,1
Rankz,dancehall,29.0,2
Rannveig Braga,opera,22.0,2
Ransom,hardstyle,22.666666666666668,2
Rantanplan,german,37.0,3
Rantanplan,punk,37.0,3
Rantanplan,punk-rock,36.0,3
Rantanplan,ska,36.0,3
Ranveer Allahbadia,indian,61.0,6
Ranveer Allahbadia,pop-film,61.0,6
Ranveer Allahbadia,singer-songwriter,61.0,6
Ranveer Allahbadia,songwriter,61.0,6
Ranveer Singh,hardcore,39.0,3
Ranveer Singh,hip-hop,63.0,6
Ranveer Singh,pop-film,63.0,6
Rap Box,brazil,45.5,4
Rap Tale,malay,20.0,2
Rapadura,afrobeat,25.5,2
Rapadura,dub,30.0,3
Rapder,spanish,32.0,3
Rapha Gonçalves,brazil,46.333333333333336,4
Rapha Gonçalves,gospel,42.833333333333336,4
Raphael Alpermann,ambient,3.3333333333333335,0
Raphael Dias,groove,26.0,2
Raphael Lake,blues,48.5,4
Raphael Pichon,classical,13.0,1
Raphael Pichon,opera,21.0,2
Raphael Rossatto,disney,35.0,3
Raphaela Gromes,opera,25.0,2
Raphaela Santos,funk,48.5,4
Raphaella,deep-house,54.5,5
Raphaella,drum-and-bass,54.0,5
Raphaella,groove,54.5,5
Raphaël,french,31.0,3
Raphy Leavitt y Su Orquesta La Selecta,salsa,31.0,3
Rapido,german,38.0,3
Rapozof,turkish,41.0,4
Rappin' 4-Tay,funk,68.0,6
Rappin' Hood,brazil,45.0,4
Rappin' Hood,r-n-b,41.666666666666664,4
Rapsusklei,spanish,38.0,3
Raptist & Marko,afrobeat,20.0,2
Raquel Ferreira,disney,23.0,2
Raquel Mello,gospel,40.0,4
Raquel dos Teclados,forro,42.333333333333336,4
Rare Debut Recording,guitar,21.0,2
Rare Earth,psych-rock,0.0,0
Rare Two Inc.,chicago-house,9.5,0
RareTwo Inc.,chicago-house,7.0,0
Rarin,sad,51.81818181818182,5
Ras & Calle,emo,38.0,3
Ras Kuko,spanish,27.0,2
Rascal Flatts,country,44.0,4
Rasco,grunge,43.0,4
Rase,spanish,29.0,2
Rashid Ali,pop-film,61.0,6
Rashid Beibutov,romance,9.34375,0
Rashid Khan,classical,34.25,3
Rashid Khan,indian,46.0,4
Rashid Khan,malay,19.0,1
Rashit,punk-rock,35.0,3
Rashmeet Kaur,edm,42.0,4
Rashmeet Kaur,electro,44.0,4
Rashmeet Kaur,folk,48.0,4
Rashmeet Kaur,hip-hop,66.5,6
Rashmeet Kaur,house,43.0,4
Rashmeet Kaur,indian,48.0,4
Rashmi Virag,indie,82.0,8
Rashmi Virag,k-pop,52.4,5
Rashmi Virag,pop,68.5,6
Rashmi Virag,pop-film,63.875,6
Raskality,dancehall,28.0,2
Raske Penge,dancehall,29.0,2
Rasmus H Thomsen,ambient,40.5,4
Rasmus Hagen,edm,65.0,6
Rasmus Hagen,house,65.0,6
Rasmus Hagen,progressive-house,61.75,6
Rasmus Hagen,singer-songwriter,59.0,5
Rasmus Hagen,songwriter,59.0,5
Rasmus Hagen,swedish,59.0,5
Rasmus Rova,black-metal,22.0,2
Raspberries,j-rock,62.0,6
Raspberries,power-pop,62.0,6
Raspigaous,french,31.0,3
Raspo,chill,56.0,5
Raspo,sad,56.0,5
Rasta Bigoud,french,34.0,3
Rasta Chinela,forro,40.0,4
Rastachai,spanish,31.0,3
Rastapé,forro,40.0,4
Rat-Zinger,spanish,25.0,2
Rata Blanca,heavy-metal,25.666666666666668,2
Rata Blanca,metal,19.0,1
Ratatat,hip-hop,3.0,0
Ratata,swedish,39.0,3
Ratones Paranoicos,alt-rock,45.0,4
Ratones Paranoicos,punk,41.2,4
Ratones Paranoicos,punk-rock,41.0,4
Ratos De Porão,hardcore,33.5,3
Rattan Mohan Sharma,classical,33.666666666666664,3
Ratty Adhiththan,malay,33.57142857142857,3
Ratu$,french,35.0,3
Raubtier,swedish,36.0,3
Raul Abramzon,rock-n-roll,36.0,3
Raul Beron,tango,17.0,1
Raul Gimenez,opera,20.0,2
Raul Iriarte,tango,17.8,1
Raul Paz,world-music,25.0,2
Raul Seixas,brazil,47.333333333333336,4
Raul Seixas,mpb,44.23076923076923,4
Raul Seixas,punk-rock,35.0,3
Raul Seixas,r-n-b,43.38461538461539,4
Raul Vale,rock-n-roll,28.0,2
Raulin Rosendo,salsa,29.0,2
Raumakustik,minimal-techno,4.5,0
Raunchy,death-metal,22.0,2
Rauw Alejandro,dance,25.666666666666668,2
Rauw Alejandro,latin,22.083333333333332,2
Rauw Alejandro,latino,55.1578947368421,5
Rauw Alejandro,reggae,27.11111111111111,2
Rauw Alejandro,reggaeton,32.6,3
Rauw Alejandro,spanish,81.0,8
Rav Aulakh,hip-hop,63.0,6
Ravam,electronic,26.0,2
Ravator,indian,49.5,4
Ravator,singer-songwriter,40.0,4
Ravator,songwriter,40.0,4
Rave Channel,hardstyle,21.0,2
Rave Republic,deep-house,56.0,5
Rave The Reqviem,industrial,23.0,2
Raveena,chill,60.0,6
Ravend,turkish,41.8,4
"Ravi ""Rags"" Khote",folk,40.0,4
Ravi G,hip-hop,67.0,6
Ravi Singhal,folk,48.0,4
Ravi Singhal,indian,48.0,4
Ravid,minimal-techno,53.0,5
Ravid,techno,53.0,5
Ravikiran,indian,48.0,4
Raving George,techno,57.0,5
Ravyn Lenae,alternative,0.25,0
Ravyn Lenae,soul,0.16666666666666666,0
Rawal,indian,44.0,4
Rawframez,hardstyle,21.0,2
"Ray ""Killer"" Allison",acoustic,53.5,5
Ray Barretto,salsa,22.0,2
Ray Campi,rockabilly,22.0,2
Ray Charles,blues,49.0,4
Ray Charles,jazz,46.333333333333336,4
Ray Charles,piano,46.888888888888886,4
Ray Charles,soul,23.333333333333332,2
Ray Dalton,edm,19.5,1
Ray Dalton,electro,19.5,1
Ray Dalton,german,15.6,1
Ray Dalton,house,19.5,1
Ray De La Paz,salsa,32.0,3
Ray Gun Hero,club,16.0,1
Ray Keith,drum-and-bass,24.0,2
Ray LaMontagne,acoustic,57.75,5
Ray Lorraine,acoustic,51.0,5
Ray Parker Jr.,disco,67.33333333333333,6
Ray Peterson,rockabilly,48.333333333333336,4
Ray Price,honky-tonk,16.444444444444443,1
Ray Remesch,kids,20.0,2
Ray Sepulveda,salsa,47.0,4
Ray Shell,show-tunes,21.0,2
Ray Volpe,dub,53.333333333333336,5
Ray Volpe,dubstep,47.166666666666664,4
Ray Volpe,electronic,57.0,5
Ray X Ben,brazil,69.0,6
Ray X Ben,trance,69.0,6
RayRay,idm,17.0,1
Raydar,club,15.0,1
Rayden,anime,42.0,4
Raymond & Maria,swedish,37.0,3
Raymond Agoult,opera,57.0,5
Raymond J. Lee,show-tunes,24.0,2
Raymond Jaramillo McLeod,show-tunes,20.0,2
Raymond Lam,cantopop,39.75,3
Raynard Rahardja,hardcore,41.0,4
Rayo & Toby,reggaeton,38.0,3
Rayssa e Ravel,gospel,40.0,4
Rayvon,reggae,74.0,7
Raz Dwa Trzy,blues,32.0,3
Razed In Black,industrial,21.333333333333332,2
Razor-N-Guido,chicago-house,7.0,0
Raztlan,ska,44.0,4
Razumovsky Symphony Orchestra,french,58.0,5
Razumovsky Symphony Orchestra,opera,39.5,3
Razzle,hardstyle,19.0,1
Raz,trance,40.8,4
Ra,industrial,24.0,2
Raça Negra,pagode,44.333333333333336,4
Raça Negra,sertanejo,45.0,4
Raí Saia Rodada,forro,41.375,4
Raúl Berón,tango,16.666666666666668,1
Raúl García Zárate,guitar,23.0,2
Raúl Garello y su Orquesta,tango,23.0,2
Raúl Lavié,tango,16.5,1
Re-Con,happy,17.666666666666668,1
Re-Con,techno,25.0,2
Re-Fuzz,hardcore,29.8,2
Re-Style,happy,21.555555555555557,2
Re-Style,hardcore,57.0,5
Re-Style,techno,41.0,4
ReOrder,trance,45.0,4
ReStarT,brazil,45.0,4
ReVamp,goth,20.0,2
Rea Garvey,german,0.0,0
Ready Kirken,folk,46.0,4
Reaktive,turkish,43.0,4
Real Elements,breakbeat,12.0,1
Real Friends,emo,0.0,0
Real Friends,punk,0.0,0
Real G,brazil,46.0,4
Real G,funk,46.0,4
Real Life,synth-pop,41.5,4
Real McCoy,techno,58.5,5
Real White Noise,sleep,33.0,3
Realidade Cruel,brazil,48.0,4
Realidade Cruel,funk,48.0,4
Realidade Cruel,r-n-b,45.5,4
Reality Test,trance,34.0,3
Reatards,garage,23.0,2
Reba McEntire,classical,0.0,0
Reba McEntire,country,0.5,0
Reba McEntire,opera,0.0,0
Rebeca Carvalho,brazil,47.8,4
Rebeca Carvalho,gospel,45.714285714285715,4
Rebeca Carvalho,groove,44.0,4
Rebeca Carvalho,sertanejo,46.0,4
Rebeca,mpb,40.0,4
Rebecca Helena,german,69.0,6
Rebecca Luker,show-tunes,21.0,2
Rebecca Lynn Howard,new-age,25.0,2
Rebecca Naomi Jones,punk,56.0,5
Rebecca St. James,world-music,43.0,4
Rebecca Woods,piano,60.0,6
Rebecca,pagode,42.0,4
Rebecka Aether,sleep,64.66666666666667,6
Rebel Boy,minimal-techno,30.0,3
Rebel Cats,rockabilly,30.0,3
Rebel MC,drum-and-bass,16.0,1
Rebel Scum,dub,42.0,4
Rebel Scum,dubstep,42.0,4
Rebel'd Punk,punk,37.0,3
Rebel'd Punk,punk-rock,37.0,3
Rebelion,happy,51.0,5
Rebelion,hardstyle,43.25,4
Rebellion Rose,punk,41.0,4
Reblah,afrobeat,20.0,2
Rebossa,turkish,40.0,4
Rebourne,hardstyle,54.0,5
Rebūke,electronic,51.0,5
Recall from the FUTURE,malay,18.0,1
Recaps,study,48.0,4
Recham,electronic,48.0,4
Reckless Kelly,country,43.0,4
Reckless Love,hard-rock,53.0,5
Recondite,minimal-techno,38.666666666666664,3
Recue,idm,19.5,1
Recycled J,spanish,61.333333333333336,6
Red City Radio,hardcore,30.0,3
Red Comet,dub,45.0,4
Red Comet,dubstep,45.0,4
Red Foley,honky-tonk,40.0,4
Red Garland,piano,56.5,5
Red Hot Chili Peppers,alt-rock,46.3421052631579,4
Red Hot Chili Peppers,alternative,31.095238095238095,3
Red Hot Chili Peppers,funk,47.325,4
Red Hot Chili Peppers,metal,48.76190476190476,4
Red Hot Chili Peppers,rock,10.277777777777779,1
Red Lion,dub,29.0,2
Red Queen,disco,29.0,2
Red Star Lion,breakbeat,19.0,1
Red Studio,opera,20.0,2
Red Velvet - IRENE & SEULGI,k-pop,67.0,6
Red Velvet,k-pop,69.83333333333333,6
RedMoon,electronic,48.0,4
RedOne,latino,63.0,6
RedOne,reggae,63.0,6
RedOne,reggaeton,63.0,6
Redboom,j-dance,20.0,2
Redd Foxx,comedy,22.0,2
Redd Kross,power-pop,21.333333333333332,2
Redd,turkish,39.75,3
Redeyes,drum-and-bass,23.4,2
Redhead,hardstyle,22.0,2
Redixx,hardstyle,49.0,4
Redlight King,grunge,25.0,2
Redman,breakbeat,43.0,4
Redman,hardcore,44.333333333333336,4
Redman,j-dance,23.5,2
Redondo,groove,42.0,4
Redshark,j-dance,26.0,2
Redward Martin,deep-house,58.0,5
Red,grunge,50.42857142857143,5
Red,turkish,44.0,4
ReeLLove,idm,11.0,1
Reea,disco,22.0,2
Reed Jones,show-tunes,24.0,2
Reefer Madness Original Ensemble,show-tunes,20.0,2
Reekado Banks,dancehall,38.25,3
Reel Big Fish,ska,32.0,3
Reelsoul,chicago-house,5.333333333333333,0
Reelsoul,detroit-techno,5.0,0
Reena Naik,folk,39.0,3
Reena Naik,indie-pop,39.0,3
Reese LAFLARE,electronic,53.0,5
Reeta,k-pop,58.0,5
Reeta,pop-film,58.0,5
Reeva & Black,dance,0.0,0
Reeva & Black,edm,0.0,0
Reeve Carney,show-tunes,40.0,4
Refeci,deep-house,48.5,4
Refeci,electronic,53.0,5
Refeeld,guitar,42.0,4
Refew,emo,40.0,4
Refract,hardstyle,20.0,2
Refuzion,hardstyle,47.57142857142857,4
Regain,hardstyle,21.0,2
Regarde Les Hommes Tomber,black-metal,18.6,1
Regard,edm,76.25,7
Regard,electro,78.5,7
Regard,house,77.0,7
Regard,progressive-house,68.0,6
Regen zum Schlafen,sleep,37.0,3
Regents,dubstep,42.0,4
Reggie P,blues,36.5,3
Reggie Stepper,drum-and-bass,22.0,2
Regina Alcover,rock-n-roll,34.0,3
Regina Costa,guitar,22.0,2
Regina Spektor,piano,63.333333333333336,6
Reginaldo Rossi,forro,43.333333333333336,4
Reginaldo Rossi,j-pop,43.0,4
Reginaldo Rossi,sertanejo,47.5,4
Regine Velasquez,cantopop,24.0,2
Regine Velasquez,mandopop,24.0,2
Regi,hardstyle,25.0,2
Regnør,piano,60.5,6
Regurgitate,grindcore,12.142857142857142,1
Rehmahz,afrobeat,18.0,1
Rei Harakami,idm,14.366666666666667,1
Rei Yasuda,anime,52.0,5
Reignwolf,blues,59.0,5
Reignwolf,garage,58.5,5
Reijo Taipale,tango,19.0,1
Reiki Armonía,world-music,25.15,2
Reiki Ruawai,drum-and-bass,50.5,5
Reikko,electronic,51.0,5
Reik,dance,0.0,0
Reik,edm,0.0,0
Reik,electro,0.5,0
Reik,house,0.0,0
Reik,latin,0.8,0
Reik,latino,1.0,0
Reik,progressive-house,26.5,2
Reik,reggae,2.0,0
Reik,reggaeton,2.0,0
Reik,spanish,64.0,6
Reinaldo,pagode,42.333333333333336,4
Reinaldo,samba,40.0,4
Reineiro Martínez,salsa,33.0,3
Reinhard Mey,german,38.0,3
Reinhold Helbich,classical,7.333333333333333,0
Reinier Zonneveld,techno,56.0,5
Reinoud Ford,ambient,54.5,5
Reinoud Van Mechelen,opera,22.0,2
Reivaj Ebol,piano,58.0,5
Rejecta,hardcore,0.0,0
Rejecta,hardstyle,24.875,2
Rejjie Snow,french,63.0,6
Rejjie Snow,indie-pop,69.0,6
Rejjie Snow,synth-pop,63.0,6
Rekha Bhardwaj,indian,62.333333333333336,6
Rekha Bhardwaj,pop,64.0,6
Rekha Bhardwaj,pop-film,60.25,6
Rekishi,j-rock,33.0,3
Rekko,j-dance,20.0,2
Relajacion Conjunto,sleep,40.0,4
Relajacion Del Mar,sleep,38.0,3
Relajación Piano,world-music,26.0,2
Relajación océano y olas,world-music,22.0,2
Relajación,sleep,38.0,3
Relajante Marrón Ruido,sleep,32.0,3
Relax & Relax,sleep,34.0,3
Relax Meditate Sleep,sleep,37.166666666666664,3
Relaxation And Meditation,sleep,39.5,3
Relaxation Meditation Songs Divine,sleep,39.0,3
"Relaxation, Meditation, Yoga Music",sleep,40.0,4
Relaxation,sleep,36.4,3
Relaxing Music Therapy,sleep,9.285714285714286,0
Relaxing Rain Sounds,sleep,34.0,3
Relaxing Vacuum Cleaners,sleep,34.0,3
Relaxing Water Sounds,sleep,0.0,0
Relaxing Zen Spa,sleep,36.0,3
Relax,sleep,39.5,3
Rell Rock,breakbeat,9.0,0
Rella,emo,59.0,5
Rels B,latino,83.0,8
Rels B,spanish,65.125,6
Rema Webb,show-tunes,24.0,2
Rema,dancehall,58.0,5
Rema,edm,31.166666666666668,3
Rema,funk,36.42857142857143,3
Rema,house,31.166666666666668,3
Rema,pop,92.0,9
Rema,trip-hop,59.0,5
Remember of Today,punk,39.333333333333336,3
Remi Martin,hardcore,62.0,6
Remix Maniacs,anime,38.0,3
Remixer: MJ Cole,drum-and-bass,16.0,1
Remmi Demmi Boys,party,24.0,2
Remo Girone,disney,25.0,2
Remo,indie,70.0,7
Remo,indie-pop,70.0,7
Remy Boyz,j-dance,32.0,3
Remy Boyz,j-pop,24.666666666666668,2
Remy Ma,hardcore,61.166666666666664,6
Remzcore,french,61.0,6
Remzcore,hardcore,61.0,6
Ren Avel,acoustic,51.0,5
Renacer,heavy-metal,20.0,2
Renaldy Prasetya,emo,39.0,3
Renaldy Prasetya,punk,43.0,4
Renanzin Pressão,forro,39.0,3
Renascer Praise,brazil,46.0,4
Renascer Praise,gospel,41.833333333333336,4
Renata Tebaldi,opera,32.0,3
Renatinho Bokaloka,samba,40.0,4
Renato Borghetti,brazil,43.0,4
Renato Cellini,opera,23.666666666666668,2
Renato Fasano,classical,0.0,0
Renato Milagres,samba,35.0,3
Renato Ratier,minimal-techno,20.0,2
Renato Russo,brazil,44.5,4
Renato Russo,mpb,43.6,4
Renato Teixeira,folk,50.0,5
Renato Teixeira,mpb,42.875,4
Renato Teixeira,sertanejo,49.0,4
Renato da Rocinha,pagode,42.5,4
Renato da Rocinha,samba,39.666666666666664,3
Renato e Seus Blue Caps,j-rock,34.0,3
Renaud Bilombo,afrobeat,19.0,1
Renaud Capuçon,opera,32.666666666666664,3
Renaud,french,33.875,3
Rend Collective,alt-rock,0.0,0
Rend Collective,world-music,44.75,4
Rendezvous At Two,soul,59.0,5
Rene & Angela,disco,32.0,3
Rene Izquierdo,tango,16.0,1
Rene Liu,mandopop,51.5,5
Renee 6:30,j-dance,19.0,1
Renee Foy,acoustic,40.666666666666664,4
Renee Foy,guitar,36.3125,3
Renee,happy,16.0,1
Renegade,drum-and-bass,18.0,1
Reneé Dominique,indie,61.0,6
Renjini Renjith,malay,35.0,3
Rennie Pilgrem,breakbeat,11.5,1
Renno,forro,44.0,4
Reno & Smiley,bluegrass,22.75,2
Reno Ka,detroit-techno,11.0,1
Renuka,malay,25.0,2
